source,target,year,mean
BGR,FRA,2009,1
BRA,FRA,2009,3.12173913043478
CAN,FRA,2009,1
CHN,FRA,2009,1.52592592592593
CIV,FRA,2009,2
CMR,FRA,2009,8
COL,FRA,2009,-3.8
CUB,FRA,2009,0
CYP,FRA,2009,2.5
CZE,FRA,2009,0.8
DEU,FRA,2009,2.30307692307692
DNK,FRA,2009,2.8
EGY,FRA,2009,2.66190476190476
ERI,FRA,2009,3.4
ESP,FRA,2009,2.2
ETH,FRA,2009,1
GAB,FRA,2009,1.34285714285714
GBR,FRA,2009,2
GEO,FRA,2009,2.5
GIN,FRA,2009,0.5
GRC,FRA,2009,3.74
HRV,FRA,2009,2.66666666666667
IDN,FRA,2009,2.62857142857143
IND,FRA,2009,3.65
IRN,FRA,2009,3.59
IRQ,FRA,2009,2.24571428571429
ISR,FRA,2009,2.42625
ITA,FRA,2009,1
JOR,FRA,2009,1
JPN,FRA,2009,4.5
KAZ,FRA,2009,3.28
KGZ,FRA,2009,2.2
KHM,FRA,2009,4
KOR,FRA,2009,2.42857142857143
LBN,FRA,2009,1.76190476190476
LBY,FRA,2009,1
LKA,FRA,2009,1
LTU,FRA,2009,1
MAR,FRA,2009,1
MDG,FRA,2009,7
MEX,FRA,2009,1.92222222222222
MRT,FRA,2009,1
MYS,FRA,2009,1
NZL,FRA,2009,0
PAK,FRA,2009,1.75
POL,FRA,2009,2.88888888888889
PRK,FRA,2009,1.70769230769231
PRT,FRA,2009,2.25
PSE,FRA,2009,1.99555555555556
QAT,FRA,2009,1.85714285714286
ROU,FRA,2009,1.225
RUS,FRA,2009,3.032
RWA,FRA,2009,2.5
SAU,FRA,2009,7
SDN,FRA,2009,3
SEN,FRA,2009,3
SGP,FRA,2009,2
SRB,FRA,2009,3
SVK,FRA,2009,7
SVN,FRA,2009,3.4
SWE,FRA,2009,1.6
SYR,FRA,2009,2.96666666666667
TCD,FRA,2009,3.4
TGO,FRA,2009,8
THA,FRA,2009,3.4
TJK,FRA,2009,2.8
TON,FRA,2009,7.4
TUN,FRA,2009,0.2
TUR,FRA,2009,2.08333333333333
UKR,FRA,2009,2.31
USA,FRA,2009,1.78514851485149
VNM,FRA,2009,7
ZAF,FRA,2009,3.4
ZWE,FRA,2009,4
COG,GAB,2009,3.4
DJI,GAB,2009,3.4
ESP,GAB,2009,0
FRA,GAB,2009,1.37142857142857
ITA,GAB,2009,1
JPN,GAB,2009,7
KOR,GAB,2009,2.55
NER,GAB,2009,2.2
USA,GAB,2009,1.2
VEN,GAB,2009,3.4
ZAF,GAB,2009,3.4
ZMB,GAB,2009,3.4
AFG,GBR,2009,-5.19677419354839
AGO,GBR,2009,1
ARG,GBR,2009,1
ARM,GBR,2009,1
ATG,GBR,2009,0
AUS,GBR,2009,1.50384615384615
AZE,GBR,2009,1.5
BGD,GBR,2009,1
BGR,GBR,2009,0.5
BIH,GBR,2009,1
BMU,GBR,2009,2.25
BRA,GBR,2009,2
CAN,GBR,2009,2
CHE,GBR,2009,3.4
CHL,GBR,2009,1
CHN,GBR,2009,2.24615384615385
COK,GBR,2009,1.9
CYP,GBR,2009,2.5
CZE,GBR,2009,3.91428571428571
DEU,GBR,2009,3.15652173913044
DNK,GBR,2009,1
EGY,GBR,2009,1
ESP,GBR,2009,1.225
FJI,GBR,2009,0
FRA,GBR,2009,0.92
GEO,GBR,2009,2.425
GHA,GBR,2009,2.2
GUY,GBR,2009,3
HRV,GBR,2009,2.2
IDN,GBR,2009,4.6
IND,GBR,2009,1.14117647058824
IRL,GBR,2009,1.55
IRN,GBR,2009,1.29565217391304
IRQ,GBR,2009,4.36363636363636
ISL,GBR,2009,7
ISR,GBR,2009,3.475
ITA,GBR,2009,0
JEY,GBR,2009,4.5
JOR,GBR,2009,4
JPN,GBR,2009,-2.1
KEN,GBR,2009,1.66666666666667
KOR,GBR,2009,2.84761904761905
KWT,GBR,2009,1
LAO,GBR,2009,3.2
LBN,GBR,2009,2.5
LBY,GBR,2009,2.62
LKA,GBR,2009,-1.03333333333333
LTU,GBR,2009,4
LUX,GBR,2009,1
MAR,GBR,2009,1
MDA,GBR,2009,3.4
MSR,GBR,2009,1
MWI,GBR,2009,-2
NGA,GBR,2009,1.4
NLD,GBR,2009,2.66666666666667
PAK,GBR,2009,2.3375
PNG,GBR,2009,3
PRK,GBR,2009,1
PRT,GBR,2009,-2
PSE,GBR,2009,1
QAT,GBR,2009,-1.75
RUS,GBR,2009,3.16268656716418
RWA,GBR,2009,3.91818181818182
SAU,GBR,2009,2.8
SDN,GBR,2009,3.92727272727273
SLB,GBR,2009,0
SLE,GBR,2009,1.8
SVN,GBR,2009,4
SWE,GBR,2009,3.6
SYR,GBR,2009,3
THA,GBR,2009,0.83
TJK,GBR,2009,2.8
TUR,GBR,2009,1.83225806451613
TWN,GBR,2009,3.4
UGA,GBR,2009,1.34285714285714
UKR,GBR,2009,4
URY,GBR,2009,1.45
USA,GBR,2009,2.06353790613718
VNM,GBR,2009,3.5
YEM,GBR,2009,4
ZAF,GBR,2009,1.56923076923077
ZMB,GBR,2009,0
ZWE,GBR,2009,2.04545454545455
ARM,GEO,2009,2.01818181818182
AZE,GEO,2009,2.1625
CHE,GEO,2009,3.84285714285714
CZE,GEO,2009,1
DEU,GEO,2009,2.5
DNK,GEO,2009,1.3
ESP,GEO,2009,1
EST,GEO,2009,4.22222222222222
FIN,GEO,2009,1
FRA,GEO,2009,1
GBR,GEO,2009,1.25555555555556
GRC,GEO,2009,1
IND,GEO,2009,1
IRN,GEO,2009,5.5
ITA,GEO,2009,2
KAZ,GEO,2009,1
LTU,GEO,2009,4.11111111111111
LVA,GEO,2009,3.33333333333333
NLD,GEO,2009,3.5
POL,GEO,2009,2.57142857142857
QAT,GEO,2009,1
ROU,GEO,2009,3.7
RUS,GEO,2009,-1.58571428571429
SVK,GEO,2009,2.8
TKM,GEO,2009,3.4
TUR,GEO,2009,2.25
UKR,GEO,2009,4.33333333333333
USA,GEO,2009,2.57777777777778
BFA,GHA,2009,1.875
CHN,GHA,2009,0.333333333333333
CIV,GHA,2009,1
DEU,GHA,2009,0.4
ETH,GHA,2009,-2
GBR,GHA,2009,0.25
ISR,GHA,2009,4
KOR,GHA,2009,3.4
NAM,GHA,2009,1
TGO,GHA,2009,2.2
USA,GHA,2009,1.19583333333333
ESP,GIB,2009,3.42857142857143
USA,GIB,2009,8
BFA,GIN,2009,3.06666666666667
FRA,GIN,2009,2.5
GHA,GIN,2009,0.5
LBN,GIN,2009,2.8
LBY,GIN,2009,4
NGA,GIN,2009,3.06666666666667
PRK,GIN,2009,1
SEN,GIN,2009,3.26
USA,GIN,2009,-3.5
PHL,GLP,2009,0
LBY,GMB,2009,1
TZA,GMB,2009,1.9
CHN,GNB,2009,-10
GIN,GNB,2009,-7.76666666666667
KOR,GNB,2009,3.2
MAR,GNB,2009,-10
NGA,GNB,2009,3
PRT,GNB,2009,7
RUS,GNB,2009,-10
SEN,GNB,2009,0.333333333333333
USA,GNB,2009,-3.1
ZAF,GNB,2009,3.8
ZMB,GNB,2009,3.8
FRA,GNQ,2009,-1
IRN,GNQ,2009,1
LBR,GNQ,2009,1
NGA,GNQ,2009,1.9
ZAF,GNQ,2009,0.95
ALB,GRC,2009,2.4
ARG,GRC,2009,3
ARM,GRC,2009,1.6
AUS,GRC,2009,2.85
AZE,GRC,2009,1.225
BRA,GRC,2009,1
CYP,GRC,2009,1.875
CZE,GRC,2009,4
EGY,GRC,2009,1
ESP,GRC,2009,1
FRA,GRC,2009,2.94
GBR,GRC,2009,0
GEO,GRC,2009,1
HRV,GRC,2009,7
ITA,GRC,2009,1
KOR,GRC,2009,0
LTU,GRC,2009,2.8
MKD,GRC,2009,3.5
NOR,GRC,2009,1
PSE,GRC,2009,1.3
RUS,GRC,2009,2.30909090909091
SRB,GRC,2009,1.8
SWE,GRC,2009,0
THA,GRC,2009,2.2
TUR,GRC,2009,2
USA,GRC,2009,2.43636363636364
CHN,GRD,2009,0.666666666666667
PRK,GRD,2009,1
ARG,GTM,2009,0.5
BRA,GTM,2009,4
CAN,GTM,2009,4
COL,GTM,2009,4
ESP,GTM,2009,1
HND,GTM,2009,0
MEX,GTM,2009,0
PER,GTM,2009,7
SLV,GTM,2009,3.4
TWN,GTM,2009,4.95
JPN,GUM,2009,1.9
NOR,GUY,2009,8
USA,GUY,2009,1
CHN,HKG,2009,-1
FIN,HKG,2009,8
GBR,HKG,2009,1.9
MEX,HKG,2009,-2
THA,HKG,2009,1
TWN,HKG,2009,3.4
USA,HKG,2009,-2
BRA,HND,2009,0.681818181818182
CHL,HND,2009,3.25
CRI,HND,2009,1.91063829787234
CUB,HND,2009,1
DMA,HND,2009,1
ECU,HND,2009,0.966666666666667
ESP,HND,2009,0.2
MEX,HND,2009,1.6
NIC,HND,2009,-4
PAN,HND,2009,1.6
PER,HND,2009,-1
SUR,HND,2009,0
USA,HND,2009,1.04736842105263
VEN,HND,2009,-1.06666666666667
AFG,HRV,2009,0
ALB,HRV,2009,3.20714285714286
AZE,HRV,2009,3.4
BGR,HRV,2009,1
BIH,HRV,2009,-0.428571428571429
CAN,HRV,2009,1.95
CHN,HRV,2009,4
CZE,HRV,2009,4.45
DEU,HRV,2009,4.16666666666667
EGY,HRV,2009,4
ESP,HRV,2009,1
FIN,HRV,2009,5
FRA,HRV,2009,2.35
GBR,HRV,2009,1
GRC,HRV,2009,7
ISL,HRV,2009,2
ISR,HRV,2009,1.9
ITA,HRV,2009,2.49090909090909
KOR,HRV,2009,2.5
MAR,HRV,2009,5.5
MDA,HRV,2009,5
MKD,HRV,2009,1.6
MLT,HRV,2009,1
MNE,HRV,2009,2.23333333333333
NLD,HRV,2009,7
PRT,HRV,2009,3
RUS,HRV,2009,3.1
SRB,HRV,2009,-0.288888888888889
SVK,HRV,2009,2.52
SVN,HRV,2009,3.3622641509434
SWE,HRV,2009,1.72857142857143
TUR,HRV,2009,3.1
USA,HRV,2009,1.77142857142857
KOR,HTI,2009,1.83333333333333
USA,HTI,2009,1.4
ALB,HUN,2009,1
ARM,HUN,2009,1.9
AUS,HUN,2009,6.25
CHN,HUN,2009,7
CZE,HUN,2009,2.75
DEU,HUN,2009,-4
JPN,HUN,2009,4.5
KHM,HUN,2009,0
KOR,HUN,2009,3.7
LVA,HUN,2009,2
MKD,HUN,2009,8
POL,HUN,2009,4.5
ROU,HUN,2009,3.075
RUS,HUN,2009,3.7
SDN,HUN,2009,1
SRB,HUN,2009,3.55
SVK,HUN,2009,2.15
SVN,HUN,2009,1
TUR,HUN,2009,1
UKR,HUN,2009,4
USA,HUN,2009,1
AUS,IDN,2009,2.5125
AZE,IDN,2009,1
BGD,IDN,2009,0.833333333333333
CHN,IDN,2009,2.9
ESP,IDN,2009,3.4
FRA,IDN,2009,3.6
GBR,IDN,2009,5.2
IRN,IDN,2009,5.25
JPN,IDN,2009,3.12
KOR,IDN,2009,4.48125
LAO,IDN,2009,3.1
LBR,IDN,2009,1
LKA,IDN,2009,7
MMR,IDN,2009,-2
MYS,IDN,2009,1.21538461538462
NLD,IDN,2009,2.35
NOR,IDN,2009,3.4
PAK,IDN,2009,1
PHL,IDN,2009,7.4
PRK,IDN,2009,2.6
PSE,IDN,2009,1
RUS,IDN,2009,3
SGP,IDN,2009,2.76428571428571
SVK,IDN,2009,1
SYR,IDN,2009,0.75
THA,IDN,2009,2.14
TLS,IDN,2009,0
TUR,IDN,2009,7
USA,IDN,2009,2.51578947368421
UZB,IDN,2009,4
VNM,IDN,2009,2.60714285714286
YEM,IDN,2009,3.83333333333333
AFG,IND,2009,4.072
AGO,IND,2009,4
ARE,IND,2009,4
ARG,IND,2009,2.5
AUS,IND,2009,2.4125
BEN,IND,2009,2.71428571428571
BGD,IND,2009,0.972413793103448
BHR,IND,2009,-9.5
BLZ,IND,2009,1
BOL,IND,2009,-2
CAN,IND,2009,4
CHE,IND,2009,-2.5
CHN,IND,2009,2.76
COG,IND,2009,-2
COL,IND,2009,8
CYP,IND,2009,7
EGY,IND,2009,3.6
ESP,IND,2009,1.75
FRA,IND,2009,3.41666666666667
GBR,IND,2009,1.41111111111111
GEO,IND,2009,2.6
GHA,IND,2009,3
IRN,IND,2009,4
ISR,IND,2009,3
JPN,IND,2009,3.46
KAZ,IND,2009,1.97142857142857
KOR,IND,2009,4
KWT,IND,2009,2.2
LKA,IND,2009,0.146666666666667
MDV,IND,2009,0.4
MMR,IND,2009,7
MYS,IND,2009,0.95
NAM,IND,2009,1
NER,IND,2009,0
NGA,IND,2009,0
NPL,IND,2009,2.22727272727273
NZL,IND,2009,4
PAK,IND,2009,1.04929577464789
PRK,IND,2009,1.84
PRT,IND,2009,2.45
RUS,IND,2009,3.60579710144928
SWE,IND,2009,4.51428571428571
THA,IND,2009,1
TJK,IND,2009,1
TUN,IND,2009,3.46666666666667
USA,IND,2009,2.31785714285714
VNM,IND,2009,4.08571428571429
AFG,IRL,2009,1
BHR,IRL,2009,3.2
GBR,IRL,2009,4.66666666666667
ISR,IRL,2009,-4.5
JPN,IRL,2009,1
LUX,IRL,2009,1.33333333333333
POL,IRL,2009,7
PSE,IRL,2009,1
SDN,IRL,2009,1
SYR,IRL,2009,0.5
USA,IRL,2009,2.8
AFG,IRN,2009,1.42857142857143
ARM,IRN,2009,2.65
AUS,IRN,2009,3
AZE,IRN,2009,2.53846153846154
BGD,IRN,2009,3.4
BHR,IRN,2009,1.6
BIH,IRN,2009,5.5
BLR,IRN,2009,7
BOL,IRN,2009,2.25
BRA,IRN,2009,1.53333333333333
CHE,IRN,2009,1.83333333333333
CHN,IRN,2009,4.6
CUB,IRN,2009,0.666666666666667
DEU,IRN,2009,0.98
DJI,IRN,2009,1
DZA,IRN,2009,1
EGY,IRN,2009,3.33333333333333
ESP,IRN,2009,3.7
ETH,IRN,2009,1
FRA,IRN,2009,3.30434782608696
GBR,IRN,2009,0.840740740740741
GEO,IRN,2009,5.5
GNQ,IRN,2009,1
GRC,IRN,2009,0
IDN,IRN,2009,3.5
IND,IRN,2009,3.4
IRL,IRN,2009,4
IRQ,IRN,2009,1.68804347826087
ISR,IRN,2009,0.92
JPN,IRN,2009,3.46666666666667
KAZ,IRN,2009,3.10476190476191
KEN,IRN,2009,0
KOR,IRN,2009,3.2
KWT,IRN,2009,0.333333333333333
LBN,IRN,2009,3.72222222222222
LBY,IRN,2009,1
LKA,IRN,2009,1
LSO,IRN,2009,1
LVA,IRN,2009,1
MAR,IRN,2009,1
MLI,IRN,2009,1
MYS,IRN,2009,1
NIC,IRN,2009,1
NLD,IRN,2009,1
NOR,IRN,2009,1
PAK,IRN,2009,1.87692307692308
PSE,IRN,2009,-2.33333333333333
QAT,IRN,2009,0.75
RUS,IRN,2009,3.05555555555556
SDN,IRN,2009,2.98461538461538
SEN,IRN,2009,1
SGP,IRN,2009,1
SLB,IRN,2009,7
SRB,IRN,2009,1
SVK,IRN,2009,1
SWE,IRN,2009,1
SYR,IRN,2009,2.84571428571429
TJK,IRN,2009,2.12307692307692
TKM,IRN,2009,1.53333333333333
TUR,IRN,2009,2.25263157894737
TZA,IRN,2009,5.1
USA,IRN,2009,0.587323943661972
VEN,IRN,2009,1.89411764705882
YEM,IRN,2009,1
ZAF,IRN,2009,0
ARE,IRQ,2009,2
AUS,IRQ,2009,1.58571428571429
DEU,IRQ,2009,1
EGY,IRQ,2009,4
ESP,IRQ,2009,-2
FRA,IRQ,2009,2.07714285714286
GBR,IRQ,2009,4.95
IRN,IRQ,2009,1.94065934065934
JOR,IRQ,2009,1.66666666666667
JPN,IRQ,2009,7
KOR,IRQ,2009,2.525
KWT,IRQ,2009,1.12857142857143
PRT,IRQ,2009,4
PSE,IRQ,2009,2.61111111111111
QAT,IRQ,2009,1.9
ROU,IRQ,2009,3.58
RUS,IRQ,2009,2.43589743589744
SAU,IRQ,2009,1.9
SDN,IRQ,2009,7
SYR,IRQ,2009,0
TUR,IRQ,2009,2.60487804878049
UKR,IRQ,2009,3.4
USA,IRQ,2009,2.16681415929204
YEM,IRQ,2009,1
CHN,ISL,2009,1
GBR,ISL,2009,7
HRV,ISL,2009,1
IRN,ISL,2009,0
LTU,ISL,2009,2.5
LVA,ISL,2009,1
RUS,ISL,2009,1
ARG,ISR,2009,4
ARM,ISR,2009,1.24
AUS,ISR,2009,1
AZE,ISR,2009,1
BIH,ISR,2009,-2
BLR,ISR,2009,2
BRA,ISR,2009,0.694117647058824
CAN,ISR,2009,-4
CHE,ISR,2009,-2
CHN,ISR,2009,1
CIV,ISR,2009,2.8
CYP,ISR,2009,-2
CZE,ISR,2009,3.96
DEU,ISR,2009,2.3125
DNK,ISR,2009,1
EGY,ISR,2009,2.125
ESP,ISR,2009,1.45454545454545
ETH,ISR,2009,7.5
FRA,ISR,2009,2.48
GBR,ISR,2009,2.54444444444444
GHA,ISR,2009,4
HRV,ISR,2009,2.8
IDN,ISR,2009,-2
IRL,ISR,2009,-2
IRN,ISR,2009,-0.333333333333333
IRQ,ISR,2009,-2
ITA,ISR,2009,1.55555555555556
JOR,ISR,2009,0.555555555555556
JPN,ISR,2009,2.78
KAZ,ISR,2009,2.66666666666667
KOR,ISR,2009,1.69
LBN,ISR,2009,-1.2
MEX,ISR,2009,0.9
MRT,ISR,2009,-3
MYS,ISR,2009,-1.66666666666667
NGA,ISR,2009,3.2
NLD,ISR,2009,1.5
NOR,ISR,2009,1
POL,ISR,2009,0
PSE,ISR,2009,0.407352941176471
QAT,ISR,2009,0
ROU,ISR,2009,3.175
RUS,ISR,2009,1.396
RWA,ISR,2009,2.8
SAU,ISR,2009,2.4
SDN,ISR,2009,0
SVK,ISR,2009,1
SWE,ISR,2009,3.5
SYR,ISR,2009,-1.2
TGO,ISR,2009,1
THA,ISR,2009,2.8
TUR,ISR,2009,0.0484848484848485
UGA,ISR,2009,1
USA,ISR,2009,2.05023041474654
VAT,ISR,2009,0.94
VEN,ISR,2009,-3.6
VNM,ISR,2009,0
YEM,ISR,2009,7
ZAF,ISR,2009,-0.333333333333333
AGO,ITA,2009,1
ARG,ITA,2009,1
ARM,ITA,2009,1
AUS,ITA,2009,0.75
AZE,ITA,2009,2.53333333333333
BGR,ITA,2009,3.1
BLR,ITA,2009,4.2
BRA,ITA,2009,0.466666666666667
CHE,ITA,2009,3.5
CHL,ITA,2009,3.4
CHN,ITA,2009,3.17313432835821
CIV,ITA,2009,1
CRI,ITA,2009,0
CYP,ITA,2009,2.83333333333333
DEU,ITA,2009,2.4
EGY,ITA,2009,4
ESP,ITA,2009,1.9
FRA,ITA,2009,1
GAB,ITA,2009,1
GBR,ITA,2009,-2
GEO,ITA,2009,1
GRC,ITA,2009,2.2
HRV,ITA,2009,2.62
IRN,ITA,2009,3.7
ISR,ITA,2009,1.75
JPN,ITA,2009,2.07142857142857
KAZ,ITA,2009,2.35
KGZ,ITA,2009,4.2
KOR,ITA,2009,4
LBN,ITA,2009,3.6
LBY,ITA,2009,2.11428571428571
LTU,ITA,2009,2.5
MCO,ITA,2009,1
NPL,ITA,2009,3.4
PAK,ITA,2009,2.2
PAN,ITA,2009,3
PHL,ITA,2009,0
PRT,ITA,2009,3
PSE,ITA,2009,2.3125
ROU,ITA,2009,2.68
RUS,ITA,2009,3.06470588235294
SGP,ITA,2009,3.4
SOM,ITA,2009,1
SRB,ITA,2009,3.1
SVK,ITA,2009,4
SYR,ITA,2009,2.2
TGO,ITA,2009,1
TJK,ITA,2009,1
TKM,ITA,2009,7
TUR,ITA,2009,3.16666666666667
UKR,ITA,2009,1
URY,ITA,2009,0
USA,ITA,2009,2.3
UZB,ITA,2009,7
VNM,ITA,2009,4.17777777777778
BRA,JAM,2009,1
CAN,JAM,2009,7
CHN,JAM,2009,2.2
GBR,JAM,2009,0
HND,JAM,2009,0
MEX,JAM,2009,1
SVK,JAM,2009,7
ARE,JOR,2009,3.64
AZE,JOR,2009,1.3
BEL,JOR,2009,7
BHR,JOR,2009,7
BRN,JOR,2009,2.8
CHN,JOR,2009,1.9
CZE,JOR,2009,2.16666666666667
DEU,JOR,2009,1
EGY,JOR,2009,2.71428571428571
FRA,JOR,2009,1
GBR,JOR,2009,4
IRQ,JOR,2009,1.5
ISR,JOR,2009,1.55555555555556
JPN,JOR,2009,5.2
KAZ,JOR,2009,3.75
KOR,JOR,2009,1
KWT,JOR,2009,3.4
LBN,JOR,2009,7
LBY,JOR,2009,1.9
PAK,JOR,2009,1
PRK,JOR,2009,1
PSE,JOR,2009,2.44
QAT,JOR,2009,2.75
ROU,JOR,2009,2.1
SAU,JOR,2009,2.76
SVK,JOR,2009,2.5
SYR,JOR,2009,4.13636363636364
TUN,JOR,2009,1.6
TUR,JOR,2009,1.86666666666667
USA,JOR,2009,1.8
VAT,JOR,2009,3.16
AFG,JPN,2009,2.37142857142857
AUS,JPN,2009,2.67272727272727
AUT,JPN,2009,1.8
AZE,JPN,2009,4
BGD,JPN,2009,3.2
BGR,JPN,2009,4
BHR,JPN,2009,1
BOL,JPN,2009,1
BRA,JPN,2009,4
BTN,JPN,2009,1
CAN,JPN,2009,1.23333333333333
CHN,JPN,2009,2.19746835443038
CUB,JPN,2009,4
CZE,JPN,2009,4.5
DEU,JPN,2009,4.5625
DJI,JPN,2009,1.77142857142857
EGY,JPN,2009,3.1
ESP,JPN,2009,1
FRA,JPN,2009,2.48
GAB,JPN,2009,7
GBR,JPN,2009,1.93529411764706
GEO,JPN,2009,4
GUM,JPN,2009,2.8
HUN,JPN,2009,3.95
IDN,JPN,2009,3.07692307692308
IND,JPN,2009,3.55
IRL,JPN,2009,3.25
IRN,JPN,2009,3.78947368421053
IRQ,JPN,2009,7
ISR,JPN,2009,2.92
ITA,JPN,2009,2.2
JOR,JPN,2009,4.42857142857143
KHM,JPN,2009,1.46666666666667
KOR,JPN,2009,2.95738396624473
LAO,JPN,2009,1
LBR,JPN,2009,0
LKA,JPN,2009,4
LVA,JPN,2009,1
MEX,JPN,2009,-0.5
MNG,JPN,2009,4
MYS,JPN,2009,4
NLD,JPN,2009,3.53333333333333
NZL,JPN,2009,4
PAK,JPN,2009,2.09333333333333
PER,JPN,2009,3.39090909090909
PHL,JPN,2009,4
PRK,JPN,2009,2.5
PRT,JPN,2009,7
PSE,JPN,2009,1
ROU,JPN,2009,2.8
RUS,JPN,2009,3.11081081081081
SAU,JPN,2009,4
SDN,JPN,2009,2.5
SGP,JPN,2009,1.845
SYC,JPN,2009,2.8
SYR,JPN,2009,1
THA,JPN,2009,3.12142857142857
TKM,JPN,2009,3.4
TUN,JPN,2009,2.8
TWN,JPN,2009,1.6
URY,JPN,2009,4
USA,JPN,2009,3.0327027027027
VAT,JPN,2009,1
VEN,JPN,2009,2.5
VNM,JPN,2009,3.37272727272727
YEM,JPN,2009,7
AZE,KAZ,2009,3.2
BEL,KAZ,2009,3.4
BLR,KAZ,2009,1
CAN,KAZ,2009,1
CHN,KAZ,2009,2.83333333333333
CZE,KAZ,2009,1.6
DEU,KAZ,2009,3.6
ESP,KAZ,2009,1.75
EST,KAZ,2009,8
FRA,KAZ,2009,3.235
GEO,KAZ,2009,1
IND,KAZ,2009,1.18
IRN,KAZ,2009,3.56521739130435
ISR,KAZ,2009,4
ITA,KAZ,2009,1.48
JOR,KAZ,2009,5
KGZ,KAZ,2009,4
KOR,KAZ,2009,4
LTU,KAZ,2009,3.8
NLD,KAZ,2009,4
RUS,KAZ,2009,2.11153846153846
SAU,KAZ,2009,3.4
SVN,KAZ,2009,1
TJK,KAZ,2009,1
TKM,KAZ,2009,2.8
TUR,KAZ,2009,2.37142857142857
UKR,KAZ,2009,2.2
USA,KAZ,2009,1.49166666666667
UZB,KAZ,2009,1.36
BDI,KEN,2009,4
CHN,KEN,2009,2.2
CZE,KEN,2009,8
DEU,KEN,2009,0
GBR,KEN,2009,0.5
GHA,KEN,2009,-2
IND,KEN,2009,4
IRL,KEN,2009,0
IRQ,KEN,2009,0
ISR,KEN,2009,0
LBY,KEN,2009,3
NLD,KEN,2009,2.8
NOR,KEN,2009,0.95
SDN,KEN,2009,1
SOM,KEN,2009,1.7
SWE,KEN,2009,8
TKM,KEN,2009,-4
TTO,KEN,2009,-10
TZA,KEN,2009,1
UGA,KEN,2009,-0.142857142857143
USA,KEN,2009,0.803846153846154
ZMB,KEN,2009,3.3
AFG,KGZ,2009,2.92857142857143
AZE,KGZ,2009,3.1
CHE,KGZ,2009,1
CHN,KGZ,2009,1.3
FRA,KGZ,2009,1
ITA,KGZ,2009,8
PRK,KGZ,2009,1
RUS,KGZ,2009,4.51794871794872
TKM,KGZ,2009,1
TUR,KGZ,2009,2.8
USA,KGZ,2009,1.53076923076923
UZB,KGZ,2009,-2.8
CHN,KHM,2009,2.67142857142857
FIN,KHM,2009,0
JPN,KHM,2009,2.83
KOR,KHM,2009,3.73333333333333
MMR,KHM,2009,1
PRK,KHM,2009,2.8
RUS,KHM,2009,0.95
THA,KHM,2009,2.05664335664336
USA,KHM,2009,3.25
VNM,KHM,2009,2.69166666666667
VEN,KNA,2009,1
AFG,KOR,2009,2.255
ARE,KOR,2009,7
AUS,KOR,2009,3.26470588235294
AZE,KOR,2009,3.28
BRA,KOR,2009,1
CAN,KOR,2009,3.60869565217391
CHL,KOR,2009,2.78
CHN,KOR,2009,1.98082191780822
CIV,KOR,2009,1
COD,KOR,2009,1
COG,KOR,2009,1
COL,KOR,2009,2.8
CYP,KOR,2009,3.7
DEU,KOR,2009,4
EGY,KOR,2009,1.66666666666667
ESP,KOR,2009,1
ETH,KOR,2009,4
FRA,KOR,2009,2.38888888888889
GBR,KOR,2009,3.0952380952381
GEO,KOR,2009,2
GRC,KOR,2009,0
GUY,KOR,2009,4
HRV,KOR,2009,3.25
HTI,KOR,2009,1
HUN,KOR,2009,4
IDN,KOR,2009,4.11666666666667
IND,KOR,2009,2.66666666666667
IRL,KOR,2009,0
IRQ,KOR,2009,2.51428571428571
ISR,KOR,2009,1.86363636363636
ITA,KOR,2009,3.33333333333333
JOR,KOR,2009,1
JPN,KOR,2009,3.09964788732394
KAZ,KOR,2009,4
KHM,KOR,2009,4.74444444444444
LAO,KOR,2009,7.33333333333333
LBN,KOR,2009,1.75
LBY,KOR,2009,1
LKA,KOR,2009,2.27272727272727
MDG,KOR,2009,1
MEX,KOR,2009,1
MMR,KOR,2009,1.20263157894737
MYS,KOR,2009,3.26666666666667
NOR,KOR,2009,3
NZL,KOR,2009,3.08888888888889
PAK,KOR,2009,1.28571428571429
PER,KOR,2009,2.78125
PHL,KOR,2009,1
POL,KOR,2009,4.07727272727273
PRK,KOR,2009,0.704545454545455
PRT,KOR,2009,2.75
PSE,KOR,2009,3.42857142857143
RUS,KOR,2009,2.39090909090909
RWA,KOR,2009,1
SAU,KOR,2009,2.5
SDN,KOR,2009,2.55
SGP,KOR,2009,2.52307692307692
SOM,KOR,2009,4
SRB,KOR,2009,2.5
SVK,KOR,2009,1.3125
SVN,KOR,2009,4
SWE,KOR,2009,3
SYC,KOR,2009,4
SYR,KOR,2009,1
TGO,KOR,2009,2.5
THA,KOR,2009,4.56428571428571
TUR,KOR,2009,1.82307692307692
TZA,KOR,2009,3.33333333333333
UKR,KOR,2009,2
USA,KOR,2009,2.69915611814346
UZB,KOR,2009,5.02222222222222
VAT,KOR,2009,1.80666666666667
VEN,KOR,2009,4
VNM,KOR,2009,2
ZAF,KOR,2009,1.15
ZWE,KOR,2009,1
AZE,KWT,2009,4.725
CHN,KWT,2009,4.24
EGY,KWT,2009,1.45
FRA,KWT,2009,0
GBR,KWT,2009,1
IND,KWT,2009,1.975
IRN,KWT,2009,1
IRQ,KWT,2009,1.25714285714286
KHM,KWT,2009,4
LBN,KWT,2009,1
ROU,KWT,2009,1
SAU,KWT,2009,3.9
USA,KWT,2009,1.85
